"transaction_id","user_id","transaction_date"
161979,1672,2018-06-21
162390,1672,2018-06-25
162486,1672,2018-06-25
164883,1672,2018-07-10
164898,1672,2018-07-10
164994,1672,2018-07-11
165266,1672,2018-07-11
165737,1672,2018-07-13
166666,1672,2018-07-19
167182,1672,2018-07-23
167445,1672,2018-07-24
169799,1672,2018-08-06
169800,1672,2018-08-06
171249,1672,2018-08-14
171931,1672,2018-08-17
178317,1672,2018-09-25
179187,1672,2018-09-28
179319,1672,2018-10-01
179319,1672,2018-10-01
179501,1672,2018-10-01
180039,1672,2018-10-05
180270,1672,2018-10-05
180396,1672,2018-10-08
180396,1672,2018-10-08
180611,1672,2018-10-08
180828,1672,2018-10-09
181525,1672,2018-10-15
181525,1672,2018-10-15
183234,1672,2018-10-23
184068,1672,2018-10-27
184068,1672,2018-10-27
184427,1672,2018-10-30
184488,1672,2018-10-30
184488,1672,2018-10-30
184804,1672,2018-11-01
184804,1672,2018-11-01
184805,1672,2018-11-03
184805,1672,2018-11-03
185226,1672,2018-11-05
185226,1672,2018-11-05
185436,1672,2018-11-05
185436,1672,2018-11-05
185565,1672,2018-11-06
185565,1672,2018-11-06
185962,1672,2018-11-07
185962,1672,2018-11-07
189697,1672,2018-11-27
189877,1672,2018-11-28
189877,1672,2018-11-28
190360,1672,2018-11-30
190360,1672,2018-11-30
191476,1672,2018-12-06
191676,1672,2018-12-07
191735,1672,2018-12-08
192187,1672,2018-12-11
192377,1672,2018-12-11
192866,1672,2018-12-13
193676,1672,2018-12-18
193976,1672,2018-12-19
193976,1672,2018-12-19
193976,1672,2018-12-19
193976,1672,2018-12-19
194014,1672,2018-12-19
194035,1672,2018-12-19
194105,1672,2018-12-20
194130,1672,2018-12-20
194130,1672,2018-12-20
194375,1672,2018-12-22
194375,1672,2018-12-22
194376,1672,2018-12-22
194376,1672,2018-12-22
194469,1672,2018-12-22
194534,1672,2018-12-24
194534,1672,2018-12-24
194966,1672,2018-12-28
195007,1672,2018-12-28
195045,1672,2018-12-28
196127,1672,2019-01-09
196514,1672,2019-01-11
196551,1672,2019-01-11
196935,1672,2019-01-15
198280,1672,2019-01-23
198915,1672,2019-01-26
198952,1672,2019-01-26
198952,1672,2019-01-26
199229,1672,2019-01-28
199469,1672,2019-01-29
199612,1672,2019-01-30
199612,1672,2019-01-30
199848,1672,2019-01-31
199848,1672,2019-01-31
184492,1679,2018-10-30
184492,1679,2018-10-30
197242,1679,2019-01-16
197242,1679,2019-01-16
199620,1679,2019-01-30
199620,1679,2019-01-30
171424,1693,2018-08-16
171424,1693,2018-08-16
194474,1693,2018-12-22
194474,1693,2018-12-22
148409,1694,2018-03-22
167978,1699,2018-07-26
167978,1699,2018-07-26
168523,1699,2018-07-30
145744,1709,2018-03-06
146840,1709,2018-03-14
148826,1709,2018-03-27
151784,1709,2018-04-14
153427,1709,2018-04-25
155789,1709,2018-05-09
166055,1709,2018-07-17
182229,1716,2018-10-18
182229,1716,2018-10-18
146271,1721,2018-03-09
148930,1721,2018-03-27
153818,1721,2018-04-26
156397,1721,2018-05-14
159749,1721,2018-06-07
161310,1721,2018-06-16
162118,1721,2018-06-22
162118,1721,2018-06-22
170854,1721,2018-08-13
170854,1721,2018-08-13
174390,1721,2018-08-31
174390,1721,2018-08-31
180037,1721,2018-10-04
184485,1721,2018-10-30
184485,1721,2018-10-30
188231,1721,2018-11-20
188231,1721,2018-11-20
188411,1721,2018-11-21
188411,1721,2018-11-21
191872,1721,2018-12-10
191872,1721,2018-12-10
196169,1721,2019-01-09
146506,1726,2018-03-12
153052,1726,2018-04-23
166137,1726,2018-07-18
166137,1726,2018-07-18
166138,1726,2018-07-18
166138,1726,2018-07-18
167442,1726,2018-07-26
167443,1726,2018-07-26
167638,1726,2018-07-27
167663,1726,2018-07-27
171815,1726,2018-08-17
171815,1726,2018-08-17
171817,1726,2018-08-17
171817,1726,2018-08-17
172891,1726,2018-08-25
172893,1726,2018-08-25
155994,1727,2018-05-12
145957,1732,2018-03-07
147522,1732,2018-03-17
151068,1732,2018-04-10
161192,1732,2018-06-16
162622,1732,2018-06-25
162622,1732,2018-06-25
164668,1732,2018-07-06
196812,1732,2019-01-14
156342,1741,2018-05-14
156689,1741,2018-05-16
157060,1741,2018-05-17
157469,1741,2018-05-21
160019,1741,2018-06-08
160262,1741,2018-06-11
160573,1741,2018-06-12
160918,1741,2018-06-14
161179,1741,2018-06-15
161479,1741,2018-06-18
161948,1741,2018-06-20
162328,1741,2018-06-22
164899,1741,2018-07-09
166436,1741,2018-07-18
166436,1741,2018-07-18
156343,1745,2018-05-14
175230,1750,2018-09-06
175230,1750,2018-09-06
176117,1750,2018-09-12
176594,1750,2018-09-17
176594,1750,2018-09-17
177044,1750,2018-09-19
177289,1750,2018-09-19
177639,1750,2018-09-21
177639,1750,2018-09-21
180272,1750,2018-10-06
182368,1750,2018-10-19
182368,1750,2018-10-19
146281,1754,2018-03-09
149675,1754,2018-04-02
152055,1754,2018-04-17
153419,1754,2018-04-25
155148,1754,2018-05-05
155540,1754,2018-05-08
155981,1754,2018-05-11
157233,1754,2018-05-18
160277,1754,2018-06-11
164875,1754,2018-07-10
164890,1754,2018-07-10
168069,1754,2018-07-26
170127,1754,2018-08-07
171996,1754,2018-08-18
171996,1754,2018-08-18
173877,1754,2018-08-29
173877,1754,2018-08-29
176733,1754,2018-09-17
176733,1754,2018-09-17
178714,1754,2018-09-27
178714,1754,2018-09-27
178724,1754,2018-09-27
178724,1754,2018-09-27
180317,1754,2018-10-05
180370,1754,2018-10-10
180386,1754,2018-10-08
180386,1754,2018-10-08
182167,1754,2018-10-18
182167,1754,2018-10-18
183848,1754,2018-10-26
183848,1754,2018-10-26
185342,1754,2018-11-05
185342,1754,2018-11-05
187420,1754,2018-11-14
190103,1754,2018-11-30
190103,1754,2018-11-30
194138,1754,2018-12-20
194138,1754,2018-12-20
196943,1761,2019-01-16
196944,1761,2019-01-16
174679,1764,2018-09-04
154935,1765,2018-05-03
155277,1765,2018-05-07
155710,1765,2018-05-09
156120,1765,2018-05-11
156124,1765,2018-05-11
167528,1765,2018-07-25
167528,1765,2018-07-25
168134,1765,2018-07-27
168550,1765,2018-07-30
177121,1773,2018-09-19
177121,1773,2018-09-19
191310,1773,2018-12-06
191310,1773,2018-12-06
199735,1773,2019-01-30
199735,1773,2019-01-30
198364,1774,2019-01-23
198364,1774,2019-01-23
164540,1783,2018-07-06
163037,1784,2018-06-28
149919,1785,2018-04-03
152066,1785,2018-04-17
154091,1785,2018-04-27
156805,1785,2018-05-17
158498,1785,2018-06-01
160800,1785,2018-06-13
162489,1785,2018-06-23
167176,1785,2018-07-23
169462,1785,2018-08-03
169462,1785,2018-08-03
171088,1785,2018-08-14
171088,1785,2018-08-14
172863,1785,2018-08-23
173150,1785,2018-08-24
173294,1785,2018-08-27
173294,1785,2018-08-27
173969,1785,2018-08-29
174011,1785,2018-08-29
174120,1785,2018-08-30
174462,1785,2018-08-31
174462,1785,2018-08-31
175488,1785,2018-09-10
176846,1785,2018-09-17
177076,1785,2018-09-18
181179,1785,2018-10-11
181539,1785,2018-10-15
182232,1785,2018-10-18
182232,1785,2018-10-18
182235,1785,2018-10-18
182295,1785,2018-10-18
184066,1785,2018-10-27
184066,1785,2018-10-27
191872,1785,2018-12-10
191872,1785,2018-12-10
192111,1785,2018-12-10
195853,1785,2019-01-07
195853,1785,2019-01-07
197631,1785,2019-01-18
197631,1785,2019-01-18
198080,1785,2019-01-22
198080,1785,2019-01-22
198363,1785,2019-01-23
198363,1785,2019-01-23
148955,1786,2018-03-27
149589,1786,2018-03-29
150250,1786,2018-04-05
151418,1786,2018-04-11
151937,1786,2018-04-16
152334,1786,2018-04-17
153304,1786,2018-04-24
154223,1786,2018-04-30
154942,1786,2018-05-04
156365,1786,2018-05-15
158371,1786,2018-05-31
158764,1786,2018-06-04
159143,1786,2018-06-05
160584,1786,2018-06-16
168036,1786,2018-07-26
169523,1786,2018-08-04
169523,1786,2018-08-04
169871,1786,2018-08-07
169871,1786,2018-08-07
171987,1786,2018-08-20
171987,1786,2018-08-20
172696,1786,2018-08-23
172696,1786,2018-08-23
172720,1786,2018-08-22
173454,1786,2018-08-28
173454,1786,2018-08-28
173974,1786,2018-08-30
173974,1786,2018-08-30
174505,1786,2018-09-01
174505,1786,2018-09-01
174505,1786,2018-09-01
174728,1786,2018-09-03
174728,1786,2018-09-03
174998,1786,2018-09-05
174998,1786,2018-09-05
175201,1786,2018-09-06
175201,1786,2018-09-06
175462,1786,2018-09-10
175808,1786,2018-09-11
175808,1786,2018-09-11
176148,1786,2018-09-12
176332,1786,2018-09-18
177037,1786,2018-09-18
177037,1786,2018-09-18
177055,1786,2018-09-19
177055,1786,2018-09-19
177283,1786,2018-09-19
177495,1786,2018-09-21
188375,1790,2018-11-21
188375,1790,2018-11-21
149001,1798,2018-03-27
149416,1798,2018-03-29
175779,1798,2018-09-11
175779,1798,2018-09-11
176305,1798,2018-09-13
178180,1798,2018-09-26
178180,1798,2018-09-26
178583,1798,2018-09-27
178583,1798,2018-09-27
179176,1798,2018-09-29
180347,1798,2018-10-08
182954,1798,2018-10-23
182954,1798,2018-10-23
182954,1798,2018-10-23
189009,1798,2018-11-23
189490,1798,2018-11-27
190386,1798,2018-11-30
190503,1798,2018-12-01
190503,1798,2018-12-01
190805,1798,2018-12-03
190805,1798,2018-12-03
191257,1798,2018-12-05
191501,1798,2018-12-07
192554,1798,2018-12-12
193380,1798,2018-12-17
193770,1798,2018-12-18
194264,1798,2018-12-21
194264,1798,2018-12-21
194273,1798,2018-12-21
194561,1798,2018-12-25
196285,1798,2019-01-09
196854,1798,2019-01-14
197075,1798,2019-01-15
198755,1798,2019-01-25
199508,1798,2019-01-29
149013,1803,2018-03-27
155611,1803,2018-05-08
155799,1803,2018-05-09
156430,1803,2018-05-14
156636,1803,2018-05-15
156845,1803,2018-05-16
157081,1803,2018-05-17
157315,1803,2018-05-19
157600,1803,2018-05-21
158460,1803,2018-06-01
158928,1803,2018-06-03
159170,1803,2018-06-04
159421,1803,2018-06-05
159841,1803,2018-06-07
160078,1803,2018-06-08
160141,1803,2018-06-11
160349,1803,2018-06-11
160625,1803,2018-06-13
161619,1803,2018-06-18
162048,1803,2018-06-21
166057,1803,2018-07-17
166057,1803,2018-07-17
166057,1803,2018-07-17
166057,1803,2018-07-17
167165,1803,2018-07-23
167469,1803,2018-07-25
168483,1803,2018-07-29
168483,1803,2018-07-29
168483,1803,2018-07-29
168483,1803,2018-07-29
168812,1803,2018-07-31
168812,1803,2018-07-31
172913,1803,2018-08-23
174766,1803,2018-09-03
175962,1803,2018-09-11
175962,1803,2018-09-11
175962,1803,2018-09-11
175962,1803,2018-09-11
177329,1803,2018-09-20
177329,1803,2018-09-20
177329,1803,2018-09-20
177329,1803,2018-09-20
178356,1803,2018-09-25
182702,1803,2018-10-22
182702,1803,2018-10-22
182702,1803,2018-10-22
185185,1803,2018-11-01
186320,1803,2018-11-09
186320,1803,2018-11-09
168156,1809,2018-07-27
168956,1809,2018-07-31
146164,1812,2018-03-08
146461,1812,2018-03-10
147161,1812,2018-03-15
147563,1812,2018-03-19
147875,1812,2018-03-20
149000,1812,2018-03-27
150258,1812,2018-04-05
151414,1812,2018-04-11
152335,1812,2018-04-17
153000,1812,2018-04-21
154565,1812,2018-05-02
154949,1812,2018-05-04
155989,1812,2018-05-11
156613,1812,2018-05-16
157048,1812,2018-05-18
157994,1812,2018-05-24
158673,1812,2018-06-02
159616,1812,2018-06-07
159624,1812,2018-06-07
160299,1812,2018-06-12
160531,1812,2018-06-16
161320,1812,2018-06-19
161320,1812,2018-06-19
162017,1812,2018-06-21
163053,1812,2018-06-27
163053,1812,2018-06-27
163279,1812,2018-06-28
163530,1812,2018-06-29
165313,1812,2018-07-12
165704,1812,2018-07-16
165704,1812,2018-07-16
166216,1812,2018-07-18
166216,1812,2018-07-18
166471,1812,2018-07-19
167161,1812,2018-07-24
168779,1812,2018-07-30
168779,1812,2018-07-30
169063,1812,2018-08-02
169689,1812,2018-08-06
169689,1812,2018-08-06
169870,1812,2018-08-08
171525,1812,2018-08-16
171525,1812,2018-08-16
172444,1812,2018-08-22
172444,1812,2018-08-22
173182,1812,2018-08-25
173182,1812,2018-08-25
173487,1812,2018-08-28
173487,1812,2018-08-28
173981,1812,2018-08-30
174973,1812,2018-09-05
174973,1812,2018-09-05
175231,1812,2018-09-06
175231,1812,2018-09-06
176138,1812,2018-09-12
177272,1812,2018-09-20
178336,1812,2018-09-26
178637,1812,2018-09-26
178939,1812,2018-09-28
178940,1812,2018-09-28
182035,1812,2018-10-17
182035,1812,2018-10-17
182963,1812,2018-10-22
183303,1812,2018-10-25
184113,1812,2018-10-30
184113,1812,2018-10-30
184333,1812,2018-10-30
184333,1812,2018-10-30
184333,1812,2018-10-30
185458,1812,2018-11-05
185458,1812,2018-11-05
186859,1812,2018-11-14
186859,1812,2018-11-14
187177,1812,2018-11-14
187177,1812,2018-11-14
188195,1812,2018-11-20
188195,1812,2018-11-20
188801,1812,2018-11-24
188801,1812,2018-11-24
189427,1812,2018-11-28
189427,1812,2018-11-28
189649,1812,2018-11-29
189649,1812,2018-11-29
190443,1812,2018-12-01
190443,1812,2018-12-01
190540,1812,2018-12-03
190540,1812,2018-12-03
192494,1812,2018-12-12
192494,1812,2018-12-12
192697,1812,2018-12-13
192697,1812,2018-12-13
193257,1812,2018-12-17
193257,1812,2018-12-17
193617,1812,2018-12-18
193617,1812,2018-12-18
193858,1812,2018-12-20
193858,1812,2018-12-20
194180,1812,2018-12-21
194180,1812,2018-12-21
194451,1812,2018-12-22
194451,1812,2018-12-22
194544,1812,2018-12-24
194680,1812,2018-12-26
194680,1812,2018-12-26
195319,1812,2019-01-02
196019,1812,2019-01-09
196019,1812,2019-01-09
197044,1812,2019-01-15
197044,1812,2019-01-15
197990,1812,2019-01-21
187172,1826,2018-11-16
187172,1826,2018-11-16
187193,1826,2018-11-15
187193,1826,2018-11-15
187931,1826,2018-11-19
187931,1826,2018-11-19
191895,1826,2018-12-11
191895,1826,2018-12-11
149646,1829,2018-03-31
150501,1829,2018-04-06
154260,1829,2018-04-30
150448,1835,2018-04-05
158695,1835,2018-06-01
149728,1836,2018-04-03
184275,1836,2018-10-29
184275,1836,2018-10-29
184277,1836,2018-10-29
184277,1836,2018-10-29
197266,1836,2019-01-16
197266,1836,2019-01-16
189470,1837,2018-11-27
189470,1837,2018-11-27
145382,1841,2018-03-02
145620,1841,2018-03-05
145759,1841,2018-03-06
145954,1841,2018-03-07
146134,1841,2018-03-07
146263,1841,2018-03-09
146823,1841,2018-03-13
146886,1841,2018-03-14
147238,1841,2018-03-15
147556,1841,2018-03-17
147625,1841,2018-03-18
148212,1841,2018-03-21
156048,1841,2018-05-11
152981,1843,2018-04-22
147782,1848,2018-03-22
164511,1849,2018-07-05
146530,1867,2018-03-11
146893,1867,2018-03-14
147269,1867,2018-03-16
147591,1867,2018-03-18
148703,1867,2018-03-25
149373,1867,2018-03-29
149685,1867,2018-04-02
150858,1867,2018-04-11
151571,1867,2018-04-13
152050,1867,2018-04-17
152560,1867,2018-04-21
153918,1867,2018-04-27
155145,1867,2018-05-05
155195,1867,2018-05-07
155958,1867,2018-05-10
156404,1867,2018-05-14
157020,1867,2018-05-19
157022,1867,2018-05-17
157567,1867,2018-05-21
160105,1867,2018-06-11
162476,1867,2018-06-23
164528,1867,2018-07-05
164686,1867,2018-07-06
166671,1867,2018-07-19
199616,1867,2019-01-31
199616,1867,2019-01-31
147070,1874,2018-03-15
159726,1874,2018-06-08
162735,1874,2018-06-25
189175,1874,2018-11-26
189175,1874,2018-11-26
171808,1877,2018-08-17
171808,1877,2018-08-17
171810,1877,2018-08-17
171810,1877,2018-08-17
175571,1877,2018-09-10
175571,1877,2018-09-10
175572,1877,2018-09-10
175572,1877,2018-09-10
180733,1877,2018-10-09
180733,1877,2018-10-09
180735,1877,2018-10-09
180735,1877,2018-10-09
181554,1877,2018-10-15
181556,1877,2018-10-15
182736,1877,2018-10-23
182737,1877,2018-10-23
183547,1877,2018-10-24
183547,1877,2018-10-24
186357,1877,2018-11-09
186357,1877,2018-11-09
186358,1877,2018-11-09
186358,1877,2018-11-09
193739,1877,2018-12-19
193743,1877,2018-12-19
193744,1877,2018-12-19
193744,1877,2018-12-19
193748,1877,2018-12-19
193748,1877,2018-12-19
146746,1878,2018-03-15
171573,1878,2018-08-16
171573,1878,2018-08-16
172599,1878,2018-08-23
172599,1878,2018-08-23
172601,1878,2018-08-23
172601,1878,2018-08-23
181236,1878,2018-10-12
181236,1878,2018-10-12
181237,1878,2018-10-12
181237,1878,2018-10-12
182567,1878,2018-10-19
182567,1878,2018-10-19
182567,1878,2018-10-19
182567,1878,2018-10-19
182572,1878,2018-10-19
182572,1878,2018-10-19
182572,1878,2018-10-19
182572,1878,2018-10-19
184084,1878,2018-10-27
184084,1878,2018-10-27
145706,1880,2018-03-13
145714,1880,2018-03-06
147532,1880,2018-03-17
149140,1880,2018-03-27
160769,1880,2018-06-14
162104,1880,2018-06-22
162104,1880,2018-06-22
163638,1880,2018-06-30
165868,1880,2018-07-16
165868,1880,2018-07-16
167021,1880,2018-07-23
167021,1880,2018-07-23
168605,1880,2018-07-30
168605,1880,2018-07-30
169664,1880,2018-08-06
169664,1880,2018-08-06
170968,1880,2018-08-14
172116,1880,2018-08-21
172116,1880,2018-08-21
173243,1880,2018-08-28
173243,1880,2018-08-28
174843,1880,2018-09-04
174843,1880,2018-09-04
176457,1880,2018-09-14
176457,1880,2018-09-14
177774,1880,2018-09-24
179426,1880,2018-10-01
179426,1880,2018-10-01
180225,1880,2018-10-08
182750,1880,2018-10-20
146020,1883,2018-03-07
148782,1883,2018-03-26
150781,1883,2018-04-09
152431,1883,2018-04-18
154627,1883,2018-05-02
156834,1883,2018-05-16
159398,1883,2018-06-06
160619,1883,2018-06-13
161130,1883,2018-06-15
161758,1883,2018-06-28
164772,1883,2018-07-09
165910,1883,2018-07-16
165910,1883,2018-07-16
169387,1883,2018-08-03
171512,1883,2018-08-16
173809,1883,2018-08-29
173809,1883,2018-08-29
175702,1883,2018-09-11
178044,1883,2018-09-25
178044,1883,2018-09-25
179880,1883,2018-10-04
181769,1883,2018-10-16
183666,1883,2018-10-25
183666,1883,2018-10-25
187680,1883,2018-11-17
187680,1883,2018-11-17
146470,1884,2018-03-10
146938,1884,2018-03-15
148044,1884,2018-03-21
148984,1884,2018-03-27
150253,1884,2018-04-05
151165,1884,2018-04-10
151429,1884,2018-04-12
152333,1884,2018-04-17
153324,1884,2018-04-24
153714,1884,2018-04-26
154248,1884,2018-04-30
156384,1884,2018-05-15
156598,1884,2018-05-16
157289,1884,2018-05-19
158012,1884,2018-05-24
158755,1884,2018-06-04
159157,1884,2018-06-05
159803,1884,2018-06-09
160597,1884,2018-06-14
161043,1884,2018-06-15
161591,1884,2018-06-19
161591,1884,2018-06-19
163275,1884,2018-06-29
163518,1884,2018-06-29
167159,1884,2018-07-24
167754,1884,2018-07-26
169534,1884,2018-08-04
169534,1884,2018-08-04
170109,1884,2018-08-08
170109,1884,2018-08-08
171999,1884,2018-08-20
171999,1884,2018-08-20
172207,1884,2018-08-21
172207,1884,2018-08-21
174500,1884,2018-09-01
174500,1884,2018-09-01
174500,1884,2018-09-01
174724,1884,2018-09-05
174724,1884,2018-09-05
176856,1884,2018-09-18
177044,1884,2018-09-18
178093,1884,2018-09-25
178629,1884,2018-09-27
178942,1884,2018-09-28
178943,1884,2018-09-28
182074,1884,2018-10-18
182074,1884,2018-10-18
182962,1884,2018-10-22
183295,1884,2018-10-23
184357,1884,2018-10-30
185717,1884,2018-11-07
185717,1884,2018-11-07
187154,1884,2018-11-14
187154,1884,2018-11-14
188206,1884,2018-11-20
188206,1884,2018-11-20
188734,1884,2018-11-22
188734,1884,2018-11-22
188734,1884,2018-11-22
193286,1884,2018-12-17
193286,1884,2018-12-17
193735,1884,2018-12-18
193735,1884,2018-12-18
193886,1884,2018-12-20
193886,1884,2018-12-20
194702,1884,2018-12-27
194702,1884,2018-12-27
194885,1884,2018-12-27
195073,1884,2018-12-29
195073,1884,2018-12-29
195163,1884,2018-12-31
195163,1884,2018-12-31
195175,1884,2018-12-31
195175,1884,2018-12-31
197058,1884,2019-01-15
197058,1884,2019-01-15
197730,1884,2019-01-18
197730,1884,2019-01-18
197843,1884,2019-01-20
197843,1884,2019-01-20
198455,1884,2019-01-23
198455,1884,2019-01-23
198961,1884,2019-01-26
199121,1884,2019-01-28
199121,1884,2019-01-28
162256,1896,2018-06-22
189711,1896,2018-11-27
180305,1899,2018-10-05
189316,1899,2018-11-27
189316,1899,2018-11-27
145601,1910,2018-03-03
145618,1910,2018-03-05
145772,1910,2018-03-06
145955,1910,2018-03-07
146265,1910,2018-03-09
146521,1910,2018-03-14
146532,1910,2018-03-11
146917,1910,2018-03-14
147599,1910,2018-03-19
147600,1910,2018-03-18
148255,1910,2018-03-21
148450,1910,2018-03-22
148692,1910,2018-03-25
149348,1910,2018-03-28
149362,1910,2018-03-29
149540,1910,2018-03-31
150068,1910,2018-04-04
150465,1910,2018-04-06
150677,1910,2018-04-07
150695,1910,2018-04-10
151009,1910,2018-04-10
151369,1910,2018-04-12
151540,1910,2018-04-13
151858,1910,2018-04-16
152050,1910,2018-04-17
152051,1910,2018-04-17
152303,1910,2018-04-18
152758,1910,2018-04-20
152774,1910,2018-04-20
152888,1910,2018-04-22
153021,1910,2018-04-22
153216,1910,2018-04-24
153407,1910,2018-04-25
153802,1910,2018-04-26
154124,1910,2018-04-27
154356,1910,2018-04-30
154885,1910,2018-05-04
155171,1910,2018-05-06
155190,1910,2018-05-07
156214,1910,2018-05-14
156559,1910,2018-05-16
157007,1910,2018-05-17
157336,1910,2018-05-20
157560,1910,2018-05-21
157944,1910,2018-05-23
157954,1910,2018-05-23
158568,1910,2018-06-01
159334,1910,2018-06-05
159564,1910,2018-06-06
159652,1910,2018-06-07
159774,1910,2018-06-07
160056,1910,2018-06-09
160164,1910,2018-06-11
160361,1910,2018-06-12
160564,1910,2018-06-13
160985,1910,2018-06-15
161447,1910,2018-06-19
161974,1910,2018-06-21
162468,1910,2018-06-23
162744,1910,2018-06-26
167497,1910,2018-07-25
167497,1910,2018-07-25
167779,1910,2018-07-26
167906,1910,2018-07-26
167906,1910,2018-07-26
169418,1910,2018-08-02
169748,1910,2018-08-06
169748,1910,2018-08-06
171408,1910,2018-08-15
171932,1910,2018-08-17
172073,1910,2018-08-20
172073,1910,2018-08-20
172629,1910,2018-08-22
172629,1910,2018-08-22
172814,1910,2018-08-23
172814,1910,2018-08-23
172866,1910,2018-08-23
173207,1910,2018-08-26
173875,1910,2018-08-29
173875,1910,2018-08-29
174017,1910,2018-08-29
174234,1910,2018-08-30
174855,1910,2018-09-04
175020,1910,2018-09-04
175748,1910,2018-09-10
176182,1910,2018-09-13
176387,1910,2018-09-13
176657,1910,2018-09-15
176657,1910,2018-09-15
177077,1910,2018-09-18
177316,1910,2018-09-19
177528,1910,2018-09-21
177817,1910,2018-09-22
178114,1910,2018-09-24
178123,1910,2018-09-24
178125,1910,2018-09-24
178498,1910,2018-09-26
178675,1910,2018-09-27
178675,1910,2018-09-27
179186,1910,2018-09-28
179369,1910,2018-10-01
179385,1910,2018-10-01
179768,1910,2018-10-03
179768,1910,2018-10-03
180040,1910,2018-10-04
180313,1910,2018-10-05
180609,1910,2018-10-08
180941,1910,2018-10-10
180941,1910,2018-10-10
181158,1910,2018-10-16
181158,1910,2018-10-16
181182,1910,2018-10-11
181331,1910,2018-10-12
181331,1910,2018-10-12
181394,1910,2018-10-13
181440,1910,2018-10-15
181440,1910,2018-10-15
181644,1910,2018-10-15
181726,1910,2018-10-16
181726,1910,2018-10-16
181733,1910,2018-10-16
181733,1910,2018-10-16
182373,1910,2018-10-18
182790,1910,2018-10-21
182790,1910,2018-10-21
182795,1910,2018-10-21
182795,1910,2018-10-21
182795,1910,2018-10-21
182895,1910,2018-10-22
182895,1910,2018-10-22
182895,1910,2018-10-22
182935,1910,2018-10-22
183672,1910,2018-10-25
183672,1910,2018-10-25
183834,1910,2018-10-26
183834,1910,2018-10-26
184425,1910,2018-10-30
184495,1910,2018-10-30
184495,1910,2018-10-30
184786,1910,2018-10-31
184786,1910,2018-10-31
184800,1910,2018-11-01
184800,1910,2018-11-01
184806,1910,2018-11-03
184806,1910,2018-11-03
185339,1910,2018-11-05
185339,1910,2018-11-05
185875,1910,2018-11-07
185875,1910,2018-11-07
186389,1910,2018-11-12
186389,1910,2018-11-12
187333,1910,2018-11-14
187333,1910,2018-11-14
187674,1910,2018-11-16
187674,1910,2018-11-16
187915,1910,2018-11-19
187915,1910,2018-11-19
188350,1910,2018-11-21
188350,1910,2018-11-21
188393,1910,2018-11-21
188566,1910,2018-11-22
188964,1910,2018-11-23
188964,1910,2018-11-23
189111,1910,2018-11-25
189111,1910,2018-11-25
189244,1910,2018-11-26
189244,1910,2018-11-26
189510,1910,2018-11-27
189510,1910,2018-11-27
190100,1910,2018-11-29
190100,1910,2018-11-29
190514,1910,2018-12-01
190514,1910,2018-12-01
190817,1910,2018-12-03
191150,1910,2018-12-05
191150,1910,2018-12-05
191353,1910,2018-12-06
191577,1910,2018-12-07
191844,1910,2018-12-10
192378,1910,2018-12-11
192646,1910,2018-12-12
192865,1910,2018-12-13
193159,1910,2018-12-17
193159,1910,2018-12-17
193473,1910,2018-12-17
193620,1910,2018-12-18
193620,1910,2018-12-18
193674,1910,2018-12-19
194036,1910,2018-12-19
194128,1910,2018-12-20
194128,1910,2018-12-20
194377,1910,2018-12-22
194377,1910,2018-12-22
194470,1910,2018-12-22
194541,1910,2018-12-24
194541,1910,2018-12-24
194620,1910,2018-12-26
194620,1910,2018-12-26
194623,1910,2018-12-26
194623,1910,2018-12-26
195123,1910,2018-12-29
195191,1910,2018-12-31
195192,1910,2018-12-31
195298,1910,2019-01-02
195676,1910,2019-01-05
195730,1910,2019-01-08
195730,1910,2019-01-08
196108,1910,2019-01-09
196513,1910,2019-01-11
197014,1910,2019-01-15
197014,1910,2019-01-15
197399,1910,2019-01-17
197999,1910,2019-01-21
197999,1910,2019-01-21
198079,1910,2019-01-22
198079,1910,2019-01-22
198277,1910,2019-01-23
198277,1910,2019-01-23
198534,1910,2019-01-24
198653,1910,2019-01-24
198949,1910,2019-01-26
198949,1910,2019-01-26
199114,1910,2019-01-28
199230,1910,2019-01-28
199468,1910,2019-01-29
199615,1910,2019-01-30
199615,1910,2019-01-30
199849,1910,2019-01-31
199849,1910,2019-01-31
176076,1914,2018-09-12
176076,1914,2018-09-12
148249,1915,2018-03-21
146282,1924,2018-03-09
147838,1924,2018-03-20
150058,1924,2018-04-03
152326,1924,2018-04-18
156420,1936,2018-05-14
164124,1936,2018-07-04
164124,1936,2018-07-04
164126,1936,2018-07-04
164126,1936,2018-07-04
152613,1939,2018-04-19
156185,1939,2018-05-13
156186,1939,2018-05-13
157389,1939,2018-05-23
157390,1939,2018-05-23
162200,1939,2018-06-23
169400,1939,2018-08-03
169402,1939,2018-08-03
170626,1939,2018-08-10
170626,1939,2018-08-10
170679,1939,2018-08-10
173599,1939,2018-08-28
173599,1939,2018-08-28
173600,1939,2018-08-28
173600,1939,2018-08-28
175586,1939,2018-09-10
175586,1939,2018-09-10
175588,1939,2018-09-10
175588,1939,2018-09-10
176704,1939,2018-09-17
176704,1939,2018-09-17
176705,1939,2018-09-17
176705,1939,2018-09-17
176942,1939,2018-09-19
176942,1939,2018-09-19
176943,1939,2018-09-19
176943,1939,2018-09-19
176945,1939,2018-09-18
176945,1939,2018-09-18
176954,1939,2018-09-18
176954,1939,2018-09-18
149818,1954,2018-04-04
